obdb_id,name,brewery_type,street,address_2,address_3,city,state,county_province,postal_code,website_url,phone,created_at,updated_at,country,longitude,latitude,tags
beamish-and-crawford-heineken-cork,Beamish and Crawford (Heineken),large,Leitrim Street,,,Cork,,Cork,T23 VF78,http://beamish.ie/,3.53E+11,3/26/2021,3/26/2021,Ireland,-8.4750739,51.9037117,
murphys-brewery-heineken-cork,Murphy's Brewery (Heineken),large,Leitrim Street,,,Cork,,Cork,T23 VF78,http://www.murphys.com/,3.53E+11,3/26/2021,3/26/2021,Ireland,-8.4750739,51.9037117,
franciscan-well-brewery-brewpub-cork,Franciscan Well Brewery & Brewpub,brewpub,14b North Mall,Sunday's Well,,Cork,,Cork,T23 RHW2,https://franwellbar.com/,+353 21 4393 434,3/26/2021,3/26/2021,Ireland,-8.4755419,51.9005854,
the-franciscan-well-brewery-cork,The Franciscan Well Brewery,regional,Riverpark House,Marina Commercial Park,Centre Park Rd,Cork,,Cork,T12 HW3W,http://www.franciscanwellbrewery.com/en/index,+353 1 629 4101,3/26/2021,3/26/2021,Ireland,-8.4755419,51.9005854,
rising-sons-brewery-cork,Rising Sons Brewery,micro,Cornmarket St,,,Cork,,Cork,T12 WK27,http://www.risingsonsbrewery.com/,3.53E+11,3/26/2021,3/26/2021,Ireland,-8.4787177,51.8995943,
blacks-brewery-kinsale,Blacks Brewery,micro,Farm Lane,Knocknabohilly,,Kinsale,,Cork,P17 XW70,https://www.blacksbrewery.com/,3.54E+11,3/26/2021,3/26/2021,Ireland,-8.515723944,51.71109933,
the-white-hag-brewery-ballymote,The White Hag Brewery,micro,"Unit 1, Block 2",Ballymote Business Park,,Ballymote,,Sligo,F56 YR52,http://www.thewhitehag.com/,,3/26/2021,3/26/2021,Ireland,-8.5249166,54.0893242,
crew-brewing-company-limerick,Crew Brewing Company,micro,35 Thomas St,,,Limerick,,Limerick,V94 A5X4,http://www.crewbrewing.ie/,,3/26/2021,3/26/2021,Ireland,-8.6258884,52.6619598,
treaty-city-brewing-co-limerick,Treaty City Brewing Co.,micro,24 & 25 Nicholas St,Medieval Quarter,,Limerick,,Limerick,V94 EH57,http://treatycitybrewery.ie/,3.54E+11,3/26/2021,3/26/2021,Ireland,-8.6264874,52.6696543,
black-donkey-brewing-ballinlough,Black Donkey Brewing,micro,Srah Road,,,Ballinlough,,Roscommon,F45 KN60,http://blackdonkeybeer.com/,,3/26/2021,3/26/2021,Ireland,-8.640373685,53.74460665,
galway-bay-brewery-oranmore,Galway Bay Brewery,regional,Carrowmoneash,Station Rd,,Oranmore,,Galway,H91 FA31,http://www.galwaybaybrewery.com/,3.54E+11,3/26/2021,3/26/2021,Ireland,-8.9290923,53.2817059,
galway-hooker-brewery-oranmore,Galway Hooker Brewery,regional,Deerpark,,,Oranmore,,Galway,H91 DX6N,http://www.galwayhooker.ie/,35391483912,3/26/2021,3/26/2021,Ireland,-8.9290923,53.2817059,
9-white-deer-brewery-macroom,9 White Deer Brewery,micro,Ballymakeera,,,Macroom,,Cork,P12 E277,http://www.9whitedeer.ie/,35302627110,3/26/2021,3/26/2021,Ireland,-9.146507143,51.936249,
burren-brewery-lisdoonvarna,Burren Brewery,brewpub,Kincora Rd,Rathbaun,,Lisdoonvarna,,Clare,V95 T85K,http://www.roadsidetavern.ie/roadside/?q=burren-storehouse,3.54E+11,3/26/2021,3/26/2021,Ireland,-9.2928309,53.0283605,
reel-deel-brewery-crossmolina,Reel Deel Brewery,micro,Unit 1 Ind Park,Knockalegan,,Crossmolina,,Mayo,F26 FA09,http://reeldeelbrewery.ie/,3.54E+11,3/26/2021,3/26/2021,Ireland,-9.312703,54.1008129,
west-cork-brewing-co-baltimore,West Cork Brewing Co.,brewpub,C/O Casey's Hotel,Church Strand,,Baltimore,,Cork,P81 YW66,http://www.westcorkbrewingco.ie/,3.54E+11,3/26/2021,3/26/2021,Ireland,-9.3708544,51.4870695,
killarney-brewing-company-killarney,Killarney Brewing Company,micro,Muckross Rd ,,,Killarney,,Kerry,V93 RC95,http://www.killarneybrewing.com/,3.54E+11,3/26/2021,3/26/2021,Ireland,-9.5092943,52.0543192,
torc-brewing-killarney,Torc Brewing,micro,JD Industrial Park,Scart,,Killarney,,Kerry,V93 H761,http://www.torcbrewing.ie/,3.54E+11,3/26/2021,3/26/2021,Ireland,-9.5564852,52.1402528,
bridewell-brewery-clifden,Bridewell Brewery,micro,Bridewell Lane,,,Clifden,,Galway,H71 AW08,https://www.bridewellbrewery.ie/,3.54E+11,3/26/2021,3/26/2021,Ireland,-10.02041542,53.4871487,
tig-bhric-west-kerry-brewery-ballyferriter,Tig Bhric & West Kerry Brewery,brewpub,Reask,Dingle Peninsula,,Ballyferriter,,Kerry,V92 P681,https://westkerrybrewery.ie/,3.54E+11,3/26/2021,3/26/2021,Ireland,-10.3932719,52.1697735,
lubec-brewing-co-lubec,Lubec Brewing Co,brewpub,41 Water St,,,Lubec,Maine,,04652-,,2077334555,7/24/2018,8/24/2018,United States,-66.98348086,44.86083118,
machias-river-brewing-company-machias,Machias River Brewing Company,micro,86 Main St,,,Machias,Maine,,04654-1150,,2072596001,7/24/2018,8/24/2018,United States,-67.45804551,44.71446257,
northern-maine-brewing-co-caribou,Northern Maine Brewing Co,brewpub,22 Main St,,,Caribou,Maine,,04736-4163,,2074922185,7/24/2018,8/24/2018,United States,-67.99670995,46.81407692,
atlantic-brewing-co-bar-harbor-brewing-bar-harbor,Atlantic Brewing Co / Bar Harbor Brewing,brewpub,52 Cottage Street Bar Harbor,,,Bar Harbor,Maine,,4609,http://www.barharborbrewing.com,2072884592,7/24/2018,8/24/2018,United States,-68.20607075,44.389488,
jack-russell-s-steakhouse-and-brewery-maine-coast-brewing-co-bar-harbor,Jack Russell's Steakhouse and Brewery / Maine Coast Brewing Co.,brewpub,102 Eden St,,,Bar Harbor,Maine,,04609-1106,http://www.jackrussellssteakhouse.com,2072885214,7/24/2018,8/24/2018,United States,-68.2231868,44.3946497,
airline-brewing-company-amherst,Airline Brewing Company,micro,22 Mill Ln,,,Amherst,Maine,,4428,http://www.abcmaine.beer,2075842337,7/24/2018,8/24/2018,United States,-68.3677435,44.8329462,
fogtown-brewing-company-ellsworth,Fogtown Brewing Company,micro,25 Pine St,,,Ellsworth,Maine,,04605-2023,http://www.fogtownbrewing.com,6103897224,7/24/2018,8/24/2018,United States,-68.42259791,44.5408544,
orono-brewing-company-orono,Orono Brewing Company,brewpub,20 Main St,,,Orono,Maine,,4473,http://www.oronobrewing.com,2078664677,7/24/2018,8/24/2018,United States,-68.669582,44.88754094,
marsh-island-brewing-company-orono,Marsh Island Brewing Company,micro,2 Main St,,,Orono,Maine,,04473-4004,http://www.marshislandbrewing.com,2078661277,7/24/2018,8/24/2018,United States,-68.671416,44.884496,
orono-brewing-bangor-draught-room-bangor,Orono Brewing Bangor Draught Room,micro,26 State St,,,Bangor,Maine,,4401,,,7/24/2018,8/24/2018,United States,-68.7428115,44.81159483,
mason-s-brewing-company-brewer,Mason's Brewing Company,micro,15 Hardy St,,,Brewer,Maine,,04412-2207,http://www.masonsbrewingcompany.com,2079896300,7/24/2018,8/24/2018,United States,-68.76957092,44.79146596,
sea-dog-brewing-co-bangor-bangor,Sea Dog Brewing Co - Bangor,brewpub,26 Front St,,,Bangor,Maine,,04401-6418,http://www.seadogbrewing.com,2079478009,7/24/2018,8/24/2018,United States,-68.770233,44.7966948,
2-feet-brewing-company-bangor,2 Feet Brewing Company,brewpub,80 Columbia St,,,Bangor,Maine,,04401-6319,http://www.2feetbrewing.com,2075731979,7/24/2018,8/24/2018,United States,-68.77283099,44.80012684,
geaghan-brothers-brewing-co-brewer,Geaghan Brothers Brewing Co,micro,34 Abbott St,,,Brewer,Maine,,04412-2202,http://www.geaghanspub.com,2079453730,7/24/2018,8/24/2018,United States,-68.77310776,44.78208079,
geaghan-s-pub-craft-brewery-bangor,Geaghan's Pub & Craft Brewery,brewpub,570 Main St,,,Bangor,Maine,,04401-6821,http://www.geaghanspub.com,2079453730,7/24/2018,8/24/2018,United States,-68.777503,44.7867295,
friars-brewhouse-bucksport,Friars' Brewhouse,micro,84 Main St,,,Bucksport,Maine,,4416,,2079473770,7/24/2018,8/24/2018,United States,-68.79558414,44.57202344,
penobscot-bay-brewery-winterport,Penobscot Bay Brewery,micro,279 South Main Street,,,Winterport,Maine,,04496-0405,http://www.winterportwinery.com/brewery.asp,2072234500,7/24/2018,8/24/2018,United States,-68.847883,44.634187,
north-haven-brewing-company-north-haven,North Haven Brewing Company,micro,2 Iron Point Rd # 2,,,North Haven,Maine,,4853,http://www.northhavenbrewing.com,2078672337,7/24/2018,8/24/2018,United States,-68.8719897,44.1280622,
belfast-bay-brewing-co-belfast,Belfast Bay Brewing Co,contract,100 Searsport Ave,,,Belfast,Maine,,04915-7221,http://www.belfastbaybrewing.com,2074608654,7/24/2018,8/24/2018,United States,-68.9880177,44.4309432,
sea-dog-brewing-camden,Sea Dog Brewing,micro,1 Main St,,,Camden,Maine,,04843-1703,http://www.seadogbrewing.com,,7/24/2018,8/24/2018,United States,-69.064576,44.209809,
rock-harbor-pub-brewery-rockland,Rock Harbor Pub & Brewery,brewpub,416 Main St,,,Rockland,Maine,,04841-3345,,2075937488,7/24/2018,8/24/2018,United States,-69.10907557,44.1049557,
rock-harbor-brewing-co-rockland,Rock Harbor Brewing Co.,micro,5 Payne Ave,,,Rockland,Maine,,4841,http://www.rockharborbrewing.com,2077017811,7/24/2018,8/24/2018,United States,-69.127326,44.100544,
simplicity-brewing-company-warren,Simplicity Brewing Company,micro,2473 Camden Rd,,,Warren,Maine,,04864-4113,http://www.mkt.com/simplicitybrewingsupplies,2072730143,7/24/2018,8/24/2018,United States,-69.1881349,44.15177662,
monhegan-brewing-co-monhegan,Monhegan Brewing Co.,micro,1 Boody Lane,,,Monhegan,Maine,,4852,http://www.monheganbrewing.com,2079753958,7/24/2018,8/24/2018,United States,-69.320989,43.758828,
liberty-craft-brewing-liberty,Liberty Craft Brewing,brewpub,7 Coon Mountain Ln,,,Liberty,Maine,,04949-3654,http://www.libertycraftbrewing.com,2073227663,7/24/2018,8/24/2018,United States,-69.33139756,44.36199964,
oxbow-brewing-co-newcastle,Oxbow Brewing Co,micro,274 Jones Woods Rd,,,Newcastle,Maine,,04553-3123,http://www.oxbowbeer.com,2073155962,7/24/2018,8/24/2018,United States,-69.5639953,44.0830789,
bigelow-brewing-company-skowhegan,Bigelow Brewing Company,brewpub,473 Bigelow Hill Rd,,,Skowhegan,Maine,,04976-5126,http://www.bigelowbrewing.com,2073996262,7/24/2018,8/24/2018,United States,-69.72961613,44.71991967,
two-gramps-brewing-gardiner,Two Gramps Brewing,brewpub,266 Water St,,,Gardiner,Maine,,4345,http://www.twogrampsbrewing.com,2075920776,7/24/2018,8/24/2018,United States,-69.77292634,44.22957832,
cushnoc-brewing-company-augusta,Cushnoc Brewing Company,brewpub,243 Water St,,,Augusta,Maine,,04330-4615,http://www.cushnocbrewing.com,2072136332,7/24/2018,8/24/2018,United States,-69.77344232,44.31664349,
liberal-cup-public-house-and-brewery-hallowell,Liberal Cup Public House and Brewery,brewpub,115 Water St,,,Hallowell,Maine,,04347-1357,http://www.theliberalcup.com,2076232739,7/24/2018,8/24/2018,United States,-69.79013068,44.28681996,
bath-brewing-company-bath,Bath Brewing Company,brewpub,141 Front St,,,Bath,Maine,,4530,http://www.bathbrewing.com,2075603389,7/24/2018,8/24/2018,United States,-69.81414593,43.91408541,
moderation-brewing-brunswick,Moderation Brewing,micro,103 Maine St,,,Brunswick,Maine,,04011-2012,http://www.moderationbrewery.com,12073479918,7/24/2018,8/24/2018,United States,-69.96566833,43.91631921,
bear-bones-beer-lewiston,Bear Bones Beer,micro,43 Lisbon St,,,Lewiston,Maine,,04240-7115,http://www.bearbonesbeer.com,2072001324,7/24/2018,8/24/2018,United States,-70.09605519,44.02012732,
cisco-brewers-nantucket,Cisco Brewers,micro,5 Bartlett Farm Rd,,,Nantucket,Massachusetts,,02554-4341,http://www.ciscobrewers.com,5083255929,7/24/2018,8/24/2018,United States,-70.1292845,41.26135815,
devil-s-purse-brewing-co-south-dennis,Devil's Purse Brewing Co,micro,120 Great Western Rd,,,South Dennis,Massachusetts,,02660-3715,http://www.devilspurse.com,5086947171,7/24/2018,8/24/2018,United States,-70.1416854,41.6885379,
inn-on-peaks-island-brewery-the-peaks-island,"Inn On Peaks Island Brewery, The",brewpub,33 Island Ave,,,Peaks Island,Maine,,04108-1333,http://www.innonpeaks.com,2077665100,7/24/2018,8/24/2018,United States,-70.1979666,43.65417851,
baxter-brewing-co-llc-lewiston,"Baxter Brewing Co, LLC",regional,130 Mill St,,,Lewiston,Maine,,04240-7774,http://www.baxterbrewing.com,2073336769,7/24/2018,8/24/2018,United States,-70.219607,44.09567728,
gritty-mcduffs-lewiston-auburn-auburn,Gritty McDuffs - Lewiston/Auburn,brewpub,68 Main St,,,Auburn,Maine,,04210-5812,,2073762739,7/24/2018,8/24/2018,United States,-70.22448665,44.0971728,
shipyard-brewing-co-portland,Shipyard Brewing Co,regional,86 Newbury St,,,Portland,Maine,,04101-4219,http://www.shipyard.com,2077610807,7/24/2018,8/24/2018,United States,-70.24862314,43.6615851,
oxbow-blending-bottling-portland,Oxbow Blending & Bottling,micro,49 Washington Ave,,,Portland,Maine,,4101,,,7/24/2018,8/24/2018,United States,-70.2513253,43.6649414,
gritty-mcduffs-portland-portland,Gritty McDuffs - Portland,brewpub,396 Fore St,,,Portland,Maine,,04101-4026,http://www.grittys.com,2077722739,7/24/2018,8/24/2018,United States,-70.2533609,43.6564108,
foulmouthed-brewing-south-portland,Foulmouthed Brewing,brewpub,15 Ocean St,,,South Portland,Maine,,04106-2838,http://www.foulmouthedbrewing.com,2076186977,7/24/2018,8/24/2018,United States,-70.2548007,43.640989,
lone-pine-brewing-company-portland,Lone Pine Brewing Company,micro,219 Anderson St #4,,,Portland,Maine,,04101-1400,http://www.lonepinebrewery.com,2075364952,7/24/2018,8/24/2018,United States,-70.25577318,43.66965322,
gruit-brewing-portland,Gruit Brewing,micro,200 Anderson St,,,Portland,Maine,,04101-2562,http://www.fermentory.com,2077738331,7/24/2018,8/24/2018,United States,-70.255898,43.669074,
rising-tide-brewing-co-portland,Rising Tide Brewing Co,micro,103 Fox St,,,Portland,Maine,,04101-2539,http://www.risingtidebrewing.com,2073702337,7/24/2018,8/24/2018,United States,-70.2570974,43.6655545,
peak-organic-brewing-co-portland,Peak Organic Brewing Co,proprietor,110 Marginal Way # 802,,,Portland,Maine,,04101-2442,http://www.peakbrewing.com,2075865586,7/24/2018,8/24/2018,United States,-70.26454878,43.66244776,
lost-valley-brewing-co-auburn,Lost Valley Brewing Co,micro,200 Lost Valley Rd,,,Auburn,Maine,,4210,,,7/24/2018,8/24/2018,United States,-70.280399,44.130958,
fore-river-brewing-company-south-portland,Fore River Brewing Company,micro,45 Huntress Ave,,,South Portland,Maine,,04106-4115,http://www.foreriverbrewing.com,2073700629,7/24/2018,8/24/2018,United States,-70.28767105,43.63249066,
bissell-brothers-brewing-portland,Bissell Brothers Brewing,micro,4 Thompsons Pt Ste 108,,,Portland,Maine,,04102-2639,http://www.bissellbrothers.com,2074233622,7/24/2018,8/24/2018,United States,-70.2904097,43.6514062,
barnstable-brewing-hyannis,Barnstable Brewing,micro,485 W Main St,,,Hyannis,Massachusetts,,02601-3644,http://www.barnstablebrewing.com,7744706989,7/24/2018,8/24/2018,United States,-70.31159594,41.64913517,
definitive-brewing-company-portland,Definitive Brewing Company,micro,35 Industrial Way,,,Portland,Maine,,04103-1071,http://www.definitivebrewing.com,,7/24/2018,8/24/2018,United States,-70.3142737,43.70629522,
d-l-geary-brewing-co-inc-portland,D.L. Geary Brewing Co Inc.,micro,38 Evergreen Dr,,,Portland,Maine,,04103-1066,http://www.gearybrewing.com,2078782337,7/24/2018,8/24/2018,United States,-70.31484813,43.70767416,
allagash-brewing-co-portland,Allagash Brewing Co,regional,50 Industrial Way,,,Portland,Maine,,04103-1270,http://www.allagash.com,2078785385,7/24/2018,8/24/2018,United States,-70.3179518,43.7030951,
sea-dog-brewing-co-s-portland-s-portland,Sea Dog Brewing Co - S. Portland,brewpub,125 Western Ave,,,S Portland,Maine,,04106-2413,http://www.seadogbrewing.com,2078717000,7/24/2018,8/24/2018,United States,-70.31903067,43.63519195,
island-dog-brewing-south-portland,Island Dog Brewing,micro,125 John Roberts Rd,,,South Portland,Maine,,04106-3295,http://www.islanddogbrewing.com,2073300283,7/24/2018,8/24/2018,United States,-70.33101442,43.63059386,
yes-brewing-westbrook,Yes Brewing,micro,609 Main St,,,Westbrook,Maine,,04092-4143,http://www.yesbrewing.com,2075910633,7/24/2018,8/24/2018,United States,-70.35776285,43.67838435,
mast-landing-brewing-company-westbrook,Mast Landing Brewing Company,micro,920 Main St,,,Westbrook,Maine,,04092-2862,http://www.mastlandingbrewing.com,2077126051,7/24/2018,8/24/2018,United States,-70.36920486,43.676947,
sebago-brewing-co-gorham-2,Sebago Brewing Co,micro,616 Main St,,,Gorham,Maine,,4038,http://www.sebagobrewing.com,2078562537,7/24/2018,8/24/2018,United States,-70.39706723,43.68956533,
barreled-souls-brewing-company-llc-saco,Barreled Souls Brewing Company LLC,micro,743 Portland Rd,,,Saco,Maine,,04072-9005,http://www.barreledsouls.com,2076026439,7/24/2018,8/24/2018,United States,-70.405728,43.553358,
run-of-the-mill-public-house-brewery-saco,Run of the Mill Public House & Brewery,brewpub,100 Main St,,,Saco,Maine,,04072-3500,http://www.therunofthemill.net,2075719648,7/24/2018,8/24/2018,United States,-70.442601,43.501374,
dirigo-brewing-co-biddeford,Dirigo Brewing Co.,micro,28 Pearl St,,,Biddeford,Maine,,04005-2040,http://www.dirigobrewingcompany.com,2078385321,7/24/2018,8/24/2018,United States,-70.45608584,43.49545704,
naukabout-brewery-mashpee,Naukabout Brewery,micro,13 Lake Ave,,,Mashpee,Massachusetts,,02649-2075,http://www.naukabout.com,7743130200,7/24/2018,8/24/2018,United States,-70.48425901,41.64936239,
norway-brewing-company-norway,Norway Brewing Company,brewpub,237 Main St,,,Norway,Maine,,04268-5913,http://www.norwaybrewing.com,2077392126,7/24/2018,8/24/2018,United States,-70.5268344,44.1973621,
bad-martha-farmer-s-brewery-edgartown,Bad Martha Farmer's Brewery,brewpub,270 Upper Main St,,,Edgartown,Massachusetts,,02539-,http://www.badmarthabeer.com,5089394415,7/24/2018,8/24/2018,United States,-70.52732,41.394402,
offshore-ale-co-oak-bluffs,Offshore Ale Co,brewpub,30 Kennebec Ave,,,Oak Bluffs,Massachusetts,,2557,http://www.offshoreale.com,5086932626,7/24/2018,8/24/2018,United States,-70.55790959,41.45488324,
hidden-cove-brewing-co-wells,Hidden Cove Brewing Co,micro,73 Mile Rd,,,Wells,Maine,,04090-4135,http://www.hiddencovebrewingcompany.com,2076460228,7/24/2018,8/24/2018,United States,-70.58104548,43.30407704,
gary-s-olde-towne-tavern-naples,Gary's Olde Towne Tavern,micro,678 Roosevelt Trl,,,Naples,Maine,,04055-5335,http://www.garysoldetownetavern.com,2076936806,7/24/2018,8/24/2018,United States,-70.601073,43.969705,
funky-bow-brewery-beer-company-lyman,Funky Bow Brewery & Beer Company,micro,21 Ledgewood Ln,,,Lyman,Maine,,04002-7376,http://www.funkybowbeercompany.com,2074096814,7/24/2018,8/24/2018,United States,-70.60146195,43.48539497,
plymouth-beer-company-dirty-water-distillery-plymouth,Plymouth Beer Company / Dirty Water Distillery,micro,10 Water St,,,Plymouth,Massachusetts,,02360-3349,http://www.plymouthbeer.rocks,5085910589,7/24/2018,8/24/2018,United States,-70.6620267,41.9549491,
cape-ann-brewing-co-gloucester,Cape Ann Brewing Co,brewpub,11 Rogers St,,,Gloucester,Massachusetts,,01930-5014,,9782827399,7/24/2018,8/24/2018,United States,-70.66509344,42.61161602,
second-wind-brewing-company-plymouth,Second Wind Brewing Company,micro,7 Howland St,,,Plymouth,Massachusetts,,02360-3810,http://www.secondwindbrewing.com,5085915915,7/24/2018,8/24/2018,United States,-70.6665478,41.9585551,
drumming-grouse-brewery-llc-bridgton,"Drumming Grouse Brewery, LLC",micro,318 Fosterville Rd,,,Bridgton,Maine,,04009-4032,http://www.drumminggrousebrewery.com,4109609679,7/24/2018,8/24/2018,United States,-70.68838325,43.97416125,
mayflower-brewing-co-plymouth,Mayflower Brewing Co,micro,12 Resnik Rd,,,Plymouth,Massachusetts,,02360-7245,http://www.mayflowerbrewing.com,5087462674,7/24/2018,8/24/2018,United States,-70.71255496,41.94926024,
tributary-brewing-company-kittery,Tributary Brewing Company,micro,10 Shapleigh Rd,,,Kittery,Maine,,03904-1480,http://www.tributarybrewingcompany.com,,7/24/2018,8/24/2018,United States,-70.736801,43.090863,
untold-brewing-scituate,Untold Brewing,micro,6 Old Country Way,,,Scituate,Massachusetts,,02066-3773,http://www.untoldbrewing.com,7813780559,7/24/2018,8/24/2018,United States,-70.74750286,42.18080776,
the-portsmouth-brewery-portsmouth,The Portsmouth Brewery,brewpub,56 Market St,,,Portsmouth,New Hampshire,,03801-3750,http://www.portsmouthbrewery.com,6034311115,7/24/2018,8/24/2018,United States,-70.7576875,43.0780072,
earth-eagle-brewing-portsmouth,Earth Eagle Brewing,brewpub,165 High Street,,,Portsmouth,New Hampshire,,3801,http://www.eartheaglebrewings.com,,7/24/2018,8/24/2018,United States,-70.75957196,43.0792548,
beara-brewing-co-portsmouth,Beara Brewing Co.,micro,2800 Lafayette Rd,,,Portsmouth,New Hampshire,,03801-5915,http://www.bearairishbrew.com,3475780585,7/24/2018,8/24/2018,United States,-70.790732,43.027935,
redhook-cataqua-public-house-portsmouth,Redhook - Cataqua Public House,regional,35 Corporate Dr,,,Portsmouth,New Hampshire,,03801-,http://www.redhook.com,6034308600,7/24/2018,8/24/2018,United States,-70.80233269,43.08582951,
appalachian-mountain-brewery-portsmouth-portsmouth,Appalachian Mountain Brewery - Portsmouth,micro,1 Redhook Way,,,Portsmouth,New Hampshire,,03801-6853,,8282631111,7/24/2018,8/24/2018,United States,-70.8044602,43.087884,
sunday-river-brewing-company-bethel,Sunday River Brewing Company,brewpub,29 Sunday River Rd,,,Bethel,Maine,,04217-4623,http://www.sundayriverbrewingcompany.com,2078244253,7/24/2018,8/24/2018,United States,-70.8096128,44.4483482,
gneiss-brewing-limerick,Gneiss Brewing,micro,94 Patterson Rd,,,Limerick,Maine,,04048-4242,http://www.gneissbeer.com,2077930046,7/24/2018,8/24/2018,United States,-70.81799747,43.64831306,
